Neighborhood,group_sic_code_name_ext,group_sic_code,count
Little Village,Distribution Services,731908.0,1
Little Village,Dry Cleaners,721201.0,1
Little Village,Electric Equipment & Supplies Retail,521135.0,1
Little Village,Electronic Equipment & Supplies Retail,573117.0,3
Little Village,Factory Outlets,599931.0,1
Little Village,Financial Planners,628205.0,1
Little Village,Florists,599201.0,5
Little Village,Food Markets,541101.0,7
Little Village,Food Specialties Retail,549910.0,1
Little Village,Furniture Stores,571216.0,5
Little Village,Gas Stations,554101.0,4
Little Village,Gift Shops,594712.0,3
Little Village,Glass Replacement Shops,753698.0,1
Little Village,Government Pension Health/Welfare Funds,637104.0,2
Little Village,Grocers Health Foods,541108.0,5
Little Village,Grocery Stores,541105.0,13
Little Village,Hardware Stores,525104.0,1
Little Village,Home Centers,521138.0,2
Little Village,Homes Personal Care Facility,805911.0,6
Little Village,Hospitals,806202.0,2
Little Village,House Cleaning,734922.0,1
Little Village,Ice Cream Parlors,581203.0,1
Little Village,Investments,621111.0,4
Little Village,Jewelers,594409.0,8
Little Village,Laundry & Garment Services NEC,721999.0,7
Little Village,Legal Services,811198.0,14
Little Village,Libraries,823106.0,1
Little Village,Manufacturers,399903.0,1
Little Village,Miscellaneous Food Stores,549999.0,1
Little Village,Moving Services,421401.0,1
Little Village,News Service,738301.0,2
Little Village,Nursing & Personal Care NEC,805999.0,14
Little Village,Office Equipment (Wholesale),504498.0,2
Little Village,Opticians,599504.0,1
Little Village,Parks,799951.0,3
Little Village,Pharmacies,591205.0,6
Little Village,Photography,722121.0,4
Little Village,Real Estate Agents,653118.0,5
Little Village,Real Estate Developers,655202.0,1
Little Village,Recycling Centers (Wholesale),509312.0,1
Little Village,Retail Shops,531104.0,18
Little Village,Rubber & Plastic Footwear Retail,566112.0,8
Little Village,Schools (K-12),821103.0,11
Little Village,Sportswear,569913.0,3
Little Village,Stock Exchanges,623102.0,4
Little Village,Tax Return Preparation & Filing,729101.0,3
Little Village,Telecommunications Services,481302.0,3
Little Village,Telephone Companies,481304.0,2
Little Village,Transportation Services,411914.0,4
Little Village,Travel Agents,472402.0,11
Little Village,Truck Repair & Service,753812.0,1
Little Village,Variety Stores,533101.0,3
Little Village,Veterinarians Dvm Vmd Public Health,74220.0,1
Little Village,Video & DVD Rental,784102.0,1
Little Village,Wholesale Clubs,531110.0,2
Little Village,Wines Retail,592103.0,1
Logan Square,(All) Auto Dealers,551102.0,3
Logan Square,(All) Dentists,802101.0,15
Logan Square,(All) Doctors,801101.0,26
Logan Square,(All) Insurance,641112.0,13
Logan Square,(All) Restaurants,581208.0,29
Logan Square,Advertising Marketing,731115.0,6
Logan Square,Auto Body Shops,753201.0,3
Logan Square,Auto Rental,751401.0,3
Logan Square,Automobile Accessories,553129.0,3
Logan Square,Bakers Cake & Pie,546103.0,3
Logan Square,Banks,602101.0,5
Logan Square,Banquet Rooms,581223.0,1
Logan Square,Barbers,724101.0,4
Logan Square,Bars,581301.0,9
Logan Square,Beauty Salons-Equipment &  Supplies (Wholesale),508702.0,27
Logan Square,Book Stores,594201.0,2
Logan Square,Business Services NEC,738999.0,9
Logan Square,Cafes,581214.0,8
Logan Square,Car Service,411904.0,13
Logan Square,Car Washes,754201.0,2
Logan Square,Cell Phones,599902.0,9
Logan Square,Children's Clothing,564103.0,1
Logan Square,Church Organizations,866104.0,14
Logan Square,Cigar Cigarette & Tobacco Dealers-Wholesale,519402.0,2
Logan Square,City Government Executive Offices,911104.0,1
Logan Square,Clothing Retail,565101.0,12
Logan Square,Cocktail Lounges,581303.0,3
Logan Square,Computer Parts & Supplies,573402.0,4
Logan Square,Computer Services,737101.0,1
Logan Square,Condominiums,651301.0,2
Logan Square,Construction Building Contractors,152130.0,23
Logan Square,Construction Materials NEC (Wholesale),503999.0,12
Logan Square,Convenience Stores,541103.0,2
Logan Square,Convention & Meeting Facilities & Service,738931.0,1
Logan Square,Copiers,504403.0,2
Logan Square,Currency Exchanges,609901.0,2
Logan Square,Curtains Shower & Bath Wholesale,502332.0,3
Logan Square,Dance Clubs,869921.0,1
Logan Square,Day Care,835101.0,6
Logan Square,Delicatessens,581209.0,1
Logan Square,Department Stores,531102.0,2
Logan Square,Distribution Services,731908.0,1
Logan Square,Driving Instruction,829902.0,1
Logan Square,Dry Cleaners,721201.0,7
Logan Square,Dvd Sales & Service,573132.0,3
Logan Square,Electric Equipment & Supplies Retail,521135.0,2
Logan Square,Electronic Equipment & Supplies Retail,573117.0,3
Logan Square,Federal Government General Offices,919901.0,1
Logan Square,Financial Planners,628205.0,3
Logan Square,Flooring,175203.0,4
Logan Square,Florists,599201.0,2
Logan Square,Food Markets,541101.0,6
Logan Square,Funeral Homes,726103.0,1
Logan Square,Furniture Stores,571216.0,6
Logan Square,Gas Stations,554101.0,5
Logan Square,Gift Shops,594712.0,4
Logan Square,Government Pension Health/Welfare Funds,637104.0,12
Logan Square,Grills Barbecue,572233.0,2
Logan Square,Grocers Health Foods,541108.0,1
Logan Square,Grocery Stores,541105.0,10
Logan Square,Hardware Stores,525104.0,2
Logan Square,Health Clubs & Gyms,799101.0,5
Logan Square,Home Centers,521138.0,4
Logan Square,Homes Personal Care Facility,805911.0,5
Logan Square,Hospitals,806202.0,2
Logan Square,Hotels & Motels,701101.0,3
Logan Square,House Cleaning,734922.0,2
Logan Square,Ice Cream Parlors,581203.0,1
Logan Square,Investments,621111.0,4
Logan Square,Jewelers,594409.0,11
Logan Square,Laundry & Garment Services NEC,721999.0,3
Logan Square,Legal Services,811198.0,14
Logan Square,Libraries,823106.0,1
Logan Square,Manicurists,723102.0,2
Logan Square,Manufacturers,399903.0,3
Logan Square,Miscellaneous Food Stores,549999.0,1
Logan Square,Motorcycle Dealers,557106.0,1
Logan Square,Movie Theatres,783201.0,1
Logan Square,Moving Services,421401.0,2
Logan Square,Museums,841201.0,2
Logan Square,News Service,738301.0,3
Logan Square,Nursing & Personal Care NEC,805999.0,12
Logan Square,Opticians,599504.0,2
Logan Square,Paint Stores,523107.0,1
Logan Square,Parks,799951.0,3
Logan Square,Pet Services,75210.0,2
Logan Square,Pharmacies,591205.0,6
Logan Square,Photography,722121.0,2
Logan Square,Post Offices,431101.0,1
Logan Square,Preschools,835102.0,1
Logan Square,Pubs,581305.0,4
Logan Square,Real Estate Agents,653118.0,21
Logan Square,Real Estate Developers,655202.0,1
Logan Square,Recycling Centers (Wholesale),509312.0,2
Logan Square,Research Labs,873101.0,1
Logan Square,Restaurants Cyber Cafes,581254.0,1
Logan Square,Retail Shops,531104.0,3
Logan Square,Rubber & Plastic Footwear Retail,566112.0,5
Logan Square,Schools (K-12),821103.0,4
Logan Square,Security Control Equipment & Systems-Wholesale,506304.0,1
Logan Square,Sportswear,569913.0,4
Logan Square,Stock Exchanges,623102.0,2
Logan Square,Tax Return Preparation & Filing,729101.0,4
Logan Square,Taxis,412101.0,2
Logan Square,Telecommunications Services,481302.0,1
Logan Square,Telephone Companies,481304.0,1
Logan Square,Theatres Live,792207.0,1
Logan Square,Tire Service,753402.0,2
Logan Square,Tourist Information,472401.0,1
Logan Square,Toy Stores,594517.0,2
Logan Square,Train Stations,401190.0,3
Logan Square,Travel Agents,472402.0,4
Logan Square,Truck Repair & Service,753812.0,1
Logan Square,Variety Stores,533101.0,2
Logan Square,Veterinarians Dvm Vmd Public Health,74220.0,1
Logan Square,Wines Retail,592103.0,7
Loop,(All) Dentists,802101.0,48
Loop,(All) Doctors,801101.0,66
Loop,(All) Insurance,641112.0,39
Loop,(All) Places Of Worship,866107.0,1
Loop,(All) Restaurants,581208.0,49
Loop,Advertising Marketing,731115.0,25
Loop,Amusement Places,799601.0,1
Loop,Apartments,651303.0,1
Loop,Appetizers & Snacks Etc,581217.0,1
Loop,Art Galleries & Dealers,599969.0,5
Loop,Art Schools,829919.0,7
Loop,Auto Body Shops,753201.0,1
Loop,Auto Rental,751401.0,1
Loop,Bakers Cake & Pie,546103.0,1
Loop,Banks,602101.0,17
Loop,Barbers,724101.0,11
Loop,Bars,581301.0,6
Loop,Beauty Salons-Equipment &  Supplies (Wholesale),508702.0,32
Loop,Boat Dealers,555104.0,1
Loop,Book Stores,594201.0,10
Loop,Bus Lines,413101.0,1
Loop,Business Services NEC,738999.0,59
Loop,Cafes,581214.0,14
Loop,Car Washes,754201.0,2
Loop,Caterers,581212.0,1
Loop,Cell Phones,599902.0,14
Loop,Chinaware & Glassware Retail,571921.0,1
Loop,Church Organizations,866104.0,2
Loop,Cigar Cigarette & Tobacco Dealers-Wholesale,519402.0,15
Loop,City Government Regulation/Adm Comms/Utilities,963104.0,9
Loop,Clothing Retail,565101.0,13
Loop,Cocktail Lounges,581303.0,1
Loop,Coffee Shops,581228.0,6
Loop,Colleges & Universities,822101.0,7
Loop,Community Organizations,864110.0,1
Loop,Computer Parts & Supplies,573402.0,30
Loop,Computer Services,737101.0,13
Loop,Computer Software,573401.0,2
Loop,Condominiums,651301.0,3
Loop,Construction Building Contractors,152130.0,31
Loop,Construction Materials NEC (Wholesale),503999.0,6
Loop,Convenience Stores,541103.0,7
Loop,Convention & Meeting Facilities & Service,738931.0,2
Loop,Copiers,504403.0,6
Loop,Culinary Schools,829924.0,1
Loop,Cultural Centres,841206.0,5
Loop,Curtains Shower & Bath Wholesale,502332.0,5
Loop,Dance Clubs,869921.0,5
Loop,Day Care,835101.0,2
Loop,Delicatessens,581209.0,1
Loop,Delivery Service,421205.0,6
Loop,Department Stores,531102.0,2
Loop,Distribution Services,731908.0,1
Loop,Dry Cleaners,721201.0,12
Loop,Dvd Sales & Service,573132.0,1
Loop,Electric Charging Station,554112.0,2
Loop,Electronic Equipment & Supplies Retail,573117.0,7
Loop,Factory Outlets,599931.0,1
Loop,Federal Government Executive Offices,911101.0,1
Loop,Federal Government General Offices,919901.0,13
Loop,Federal Government International Affairs,972101.0,4
Loop,Financial Planners,628205.0,21
Loop,Fire & Rescue,922404.0,1
Loop,Flooring,175203.0,4
Loop,Florists,599201.0,2
Loop,Food Markets,541101.0,1
Loop,Furniture Stores,571216.0,2
Loop,Gas Stations,554101.0,4
Loop,Gift Shops,594712.0,9
Loop,Government Pension Health/Welfare Funds,637104.0,19
Loop,Grills Barbecue,572233.0,3
Loop,Grocery Stores,541105.0,6
Loop,Hardware Stores,525104.0,1
Loop,Health Clubs & Gyms,799101.0,9
Loop,Hobby & Model Shops,594508.0,4
Loop,Home Centers,521138.0,2
Loop,Homes Personal Care Facility,805911.0,17
Loop,Hospitals,806202.0,2
Loop,Hostels,702103.0,1
Loop,Hotels & Motels,701101.0,10
Loop,House Cleaning,734922.0,3
Loop,Ice Cream Parlors,581203.0,2
Loop,Investments,621111.0,26
Loop,Jewelers,594409.0,3
Loop,Juice Bars,581248.0,1
Loop,Laundry & Garment Services NEC,721999.0,1
Loop,Legal Services,811198.0,155
Loop,Libraries,823106.0,5
Loop,Lighting Stores,571926.0,2
Loop,Manicurists,723102.0,5
Loop,Medical Supplies,504704.0,2
Loop,Misc Equipment Rental & Leasing,735999.0,1
Loop,Miscellaneous Food Stores,549999.0,3
Loop,Monuments,599972.0,1
Loop,Moving Services,421401.0,1
Loop,Museums,841201.0,8
Loop,Musical Instruments,573608.0,16
Loop,News Service,738301.0,21
Loop,Nursing & Personal Care NEC,805999.0,74
Loop,Office Equipment (Wholesale),504498.0,7
Loop,Parking Garages,752102.0,61
Loop,Parks,799951.0,1
Loop,Pet Supplies,599929.0,2
Loop,Pharmacies,591205.0,6
Loop,Photo Laboratories Commercial,738409.0,1
Loop,Photography,722121.0,8
Loop,Port Services,962105.0,1
Loop,Post Offices,431101.0,2
Loop,Publishers,274105.0,8
Loop,Race Tracks,794801.0,1
Loop,Real Estate Agents,653118.0,66
Loop,Real Estate Developers,655202.0,3
Loop,Recycling Centers (Wholesale),509312.0,2
Loop,Research Labs,873101.0,2
Loop,Retail Shops,531104.0,3
Loop,Rubber & Plastic Footwear Retail,566112.0,9
Loop,Schools (K-12),821103.0,19
Loop,Security Control Equipment & Systems-Wholesale,506304.0,1
Loop,Shopping Centers & Malls,651201.0,1
Loop,Sports Tutoring,829975.0,1
Loop,Sportswear,569913.0,6
Loop,State Government General Offices,919902.0,4
Loop,Stock Exchanges,623102.0,1
Loop,Subs & Sandwiches,581219.0,6
Loop,Tax Return Preparation & Filing,729101.0,1
Loop,Taxis,412101.0,1
Loop,Telecommunications Services,481302.0,2
Loop,Telephone Companies,481304.0,3
Loop,Theatres Live,792207.0,11
Loop,Toy Stores,594517.0,1
Loop,Train Stations,401190.0,4
Loop,Transportation Services,411914.0,7
Loop,Travel Agents,472402.0,17
Loop,Variety Stores,533101.0,1
Loop,Veterinarians Dvm Vmd Public Health,74220.0,1
Loop,Vocational Schools NEC,824999.0,5
Loop,Wholesale Clubs,531110.0,1
Loop,Wines Retail,592103.0,4
Lower West Side,(All) Auto Dealers,551102.0,1
Lower West Side,(All) Dentists,802101.0,8
Lower West Side,(All) Doctors,801101.0,9
Lower West Side,(All) Insurance,641112.0,8
Lower West Side,(All) Places Of Worship,866107.0,1
Lower West Side,(All) Restaurants,581208.0,32
Lower West Side,Advertising Marketing,731115.0,9
Lower West Side,Appliances Household Major Repairing,762902.0,1
Lower West Side,Arboretums,842203.0,1
Lower West Side,Auto Body Shops,753201.0,3
Lower West Side,Auto Rental,751401.0,2
Lower West Side,Bakers Cake & Pie,546103.0,9
Lower West Side,Banks,602101.0,5
Lower West Side,Barbers,724101.0,3
Lower West Side,Bars,581301.0,3
Lower West Side,Beauty Salons-Equipment &  Supplies (Wholesale),508702.0,12
Lower West Side,Book Stores,594201.0,2
Lower West Side,Business Services NEC,738999.0,4
Lower West Side,Butchering (Wholesale),514701.0,6
Lower West Side,Cafes,581214.0,5
Lower West Side,Car Service,411904.0,10
Lower West Side,Car Washes,754201.0,3
Lower West Side,Cell Phones,599902.0,5
Lower West Side,Children's Clothing,564103.0,1
Lower West Side,Church Organizations,866104.0,10
Lower West Side,Cigar Cigarette & Tobacco Dealers-Wholesale,519402.0,1
Lower West Side,City Government Executive Offices,911104.0,1
Lower West Side,City Government Regulation/Adm Comms/Utilities,963104.0,1
Lower West Side,Clothing Retail,565101.0,3
Lower West Side,Clubs,864108.0,2
Lower West Side,Coffee Shops,581228.0,1
Lower West Side,Computer Parts & Supplies,573402.0,5
Lower West Side,Computer Services,737101.0,1
Lower West Side,Construction Building Contractors,152130.0,15
Lower West Side,Construction Materials NEC (Wholesale),503999.0,13
Lower West Side,Convenience Stores,541103.0,2
Lower West Side,Copiers,504403.0,1
Lower West Side,Currency Exchanges,609901.0,3
Lower West Side,Curtains Shower & Bath Wholesale,502332.0,1
Lower West Side,Delicatessens,581209.0,1
Lower West Side,Delivery Service,421205.0,3
Lower West Side,Department Stores,531102.0,6
Lower West Side,Distribution Services,731908.0,2
Lower West Side,Driving Instruction,829902.0,1
Lower West Side,Dry Cleaners,721201.0,1
Lower West Side,Dvd Sales & Service,573132.0,2
Lower West Side,Electric Equipment & Supplies Retail,521135.0,1
Lower West Side,Factory Outlets,599931.0,2
Lower West Side,Federal Government General Offices,919901.0,2
Lower West Side,Financial Planners,628205.0,1
Lower West Side,Florists,599201.0,2
Lower West Side,Food Markets,541101.0,5
Lower West Side,Funeral Homes,726103.0,2
Lower West Side,Furniture Stores,571216.0,7
Lower West Side,Gas Stations,554101.0,6
Lower West Side,Gift Shops,594712.0,7
Lower West Side,Glass Replacement Shops,753698.0,3
Lower West Side,Government Pension Health/Welfare Funds,637104.0,9
Lower West Side,Grills Barbecue,572233.0,2
Lower West Side,Grocers Health Foods,541108.0,23
Lower West Side,Grocery Stores,541105.0,25
Lower West Side,Hardware Stores,525104.0,1
Lower West Side,Health Clubs & Gyms,799101.0,4
Lower West Side,Hobby & Model Shops,594508.0,2
Lower West Side,Home Centers,521138.0,1
Lower West Side,Homes Personal Care Facility,805911.0,2
Lower West Side,Hospitals,806202.0,1
Lower West Side,Hotels & Motels,701101.0,1
Lower West Side,House Cleaning,734922.0,3
Lower West Side,Ice Cream Parlors,581203.0,1
Lower West Side,Investments,621111.0,6
Lower West Side,Jewelers,594409.0,4
Lower West Side,Kitchen Accessories,571928.0,2
Lower West Side,Laboratories Agricultural,873122.0,3
Lower West Side,Laundry & Garment Services NEC,721999.0,5
Lower West Side,Legal Services,811198.0,6
Lower West Side,Libraries,823106.0,1
Lower West Side,Manufacturers,399903.0,4
Lower West Side,Medical Supplies,504704.0,1
Lower West Side,Miscellaneous Food Stores,549999.0,2
Lower West Side,Moving Services,421401.0,2
Lower West Side,Museums,841201.0,7
Lower West Side,News Service,738301.0,1
Lower West Side,Nursing & Personal Care NEC,805999.0,12
Lower West Side,Parking Garages,752102.0,2
Lower West Side,Parks,799951.0,5
Lower West Side,Pet Supplies,599929.0,1
Lower West Side,Pharmacies,591205.0,4
Lower West Side,Photography,722121.0,1
Lower West Side,Port Services,962105.0,2
Lower West Side,Post Offices,431101.0,1
Lower West Side,Preschools,835102.0,1
Lower West Side,Real Estate Agents,653118.0,6
Lower West Side,Recycling Centers (Wholesale),509312.0,4
Lower West Side,Retail Shops,531104.0,5
Lower West Side,Rubber & Plastic Footwear Retail,566112.0,4
Lower West Side,Schools (K-12),821103.0,8
Lower West Side,Seafood Markets,542101.0,1
Lower West Side,Shopping Centers & Malls,651201.0,1
Lower West Side,Sports Recreational,799729.0,1
Lower West Side,Sportswear,569913.0,2
Lower West Side,Stadiums Arenas & Athletic Fields,794104.0,1
Lower West Side,Stock Exchanges,623102.0,3
Lower West Side,Tax Return Preparation & Filing,729101.0,4
Lower West Side,Taxis,412101.0,3
Lower West Side,Telecommunications Services,481302.0,2
Lower West Side,Telephone Companies,481304.0,3
Lower West Side,Theatres Live,792207.0,1
Lower West Side,Tire Service,753402.0,3
Lower West Side,Train Stations,401190.0,1
Lower West Side,Transportation Services,411914.0,13
Lower West Side,Travel Agents,472402.0,5
Lower West Side,Truck Repair & Service,753812.0,1
Lower West Side,Variety Stores,533101.0,6
Lower West Side,Video & DVD Rental,784102.0,1
Lower West Side,Wholesale Clubs,531110.0,2
Magnificent Mile,(All) Auto Dealers,551102.0,1
Magnificent Mile,(All) Dentists,802101.0,3
Magnificent Mile,(All) Doctors,801101.0,22
Magnificent Mile,(All) Insurance,641112.0,2
Magnificent Mile,(All) Restaurants,581208.0,2
Magnificent Mile,Advertising Marketing,731115.0,8
Magnificent Mile,Banks,602101.0,2
Magnificent Mile,Barbers,724101.0,1
Magnificent Mile,Beauty Salons-Equipment &  Supplies (Wholesale),508702.0,3
Magnificent Mile,Book Stores,594201.0,1
Magnificent Mile,Business Services NEC,738999.0,10
Magnificent Mile,Cafes,581214.0,1
Magnificent Mile,Cell Phones,599902.0,1
Magnificent Mile,Chemicals (Wholesale),516916.0,1
Magnificent Mile,Clothing Retail,565101.0,19
Magnificent Mile,Community Organizations,864110.0,1
Magnificent Mile,Construction Building Contractors,152130.0,2
Magnificent Mile,Convenience Stores,541103.0,1
Magnificent Mile,Convention & Meeting Facilities & Service,738931.0,1
Magnificent Mile,Copiers,504403.0,1
Magnificent Mile,Curtains Shower & Bath Wholesale,502332.0,1
Magnificent Mile,Department Stores,531102.0,3
Magnificent Mile,Electric Companies,491101.0,1
Magnificent Mile,Electronic Equipment & Supplies Retail,573117.0,1
Magnificent Mile,Federal Government International Affairs,972101.0,2
Magnificent Mile,Financial Planners,628205.0,11
Magnificent Mile,Furniture Stores,571216.0,2
Magnificent Mile,Gift Shops,594712.0,1
Magnificent Mile,Government Pension Health/Welfare Funds,637104.0,1
Magnificent Mile,Health Clubs & Gyms,799101.0,1
Magnificent Mile,Homes Personal Care Facility,805911.0,2
Magnificent Mile,Hotels & Motels,701101.0,2
Magnificent Mile,Investments,621111.0,2
Magnificent Mile,Jewelers,594409.0,7
Magnificent Mile,Legal Services,811198.0,3
Magnificent Mile,Manufacturers,399903.0,1
Magnificent Mile,Mining Companies,149901.0,1
Magnificent Mile,Moving Services,421401.0,1
Magnificent Mile,Museums,841201.0,4
Magnificent Mile,News Service,738301.0,3
Magnificent Mile,Nursing & Personal Care NEC,805999.0,7
Magnificent Mile,Parking Garages,752102.0,2
Magnificent Mile,Pet Services,75210.0,1
Magnificent Mile,Pharmacies,591205.0,1
Magnificent Mile,Publishers,274105.0,5
Magnificent Mile,Real Estate Agents,653118.0,8
Magnificent Mile,Real Estate Developers,655202.0,1
Magnificent Mile,Retail Shops,531104.0,1
Magnificent Mile,Rubber & Plastic Footwear Retail,566112.0,5
Magnificent Mile,Shopping Centers & Malls,651201.0,1
Magnificent Mile,Sportswear,569913.0,1
Magnificent Mile,Taxis,412101.0,1
Magnificent Mile,Telecommunications Services,481302.0,1
Magnificent Mile,Tourist Attractions,999333.0,1
Magnificent Mile,Toy Stores,594517.0,1
Magnificent Mile,Transportation Services,411914.0,1
Magnificent Mile,Travel Agents,472402.0,1
Mckinley Park,(All) Auto Dealers,551102.0,3
Mckinley Park,(All) Dentists,802101.0,3
Mckinley Park,(All) Doctors,801101.0,7
Mckinley Park,(All) Insurance,641112.0,5
Mckinley Park,(All) Restaurants,581208.0,16
Mckinley Park,Advertising Marketing,731115.0,2
Mckinley Park,Agricultural Products,13901.0,1
Mckinley Park,Appliances Household Major Repairing,762902.0,1
Mckinley Park,Art Galleries & Dealers,599969.0,1
Mckinley Park,Auto Body Shops,753201.0,3
Mckinley Park,Auto Rental,751401.0,4
Mckinley Park,Automobile Accessories,553129.0,1
Mckinley Park,Bakers Cake & Pie,546103.0,2
Mckinley Park,Banks,602101.0,9
Mckinley Park,Barbers,724101.0,3
Mckinley Park,Bars,581301.0,4
Mckinley Park,Beauty Salons-Equipment &  Supplies (Wholesale),508702.0,10
Mckinley Park,Business Services NEC,738999.0,4
Mckinley Park,Cafes,581214.0,2
Mckinley Park,Car Service,411904.0,12
Mckinley Park,Car Washes,754201.0,1
Mckinley Park,Cell Phones,599902.0,5
Mckinley Park,Chinaware & Glassware Retail,571921.0,2
Mckinley Park,Church Organizations,866104.0,7
Mckinley Park,City Government Regulation/Adm Comms/Utilities,963104.0,1
Mckinley Park,Clothing Retail,565101.0,1
Mckinley Park,Clubs,864108.0,1
Mckinley Park,Coffee Shops,581228.0,3
Mckinley Park,Computer Parts & Supplies,573402.0,1
Mckinley Park,Condominiums,651301.0,1
Mckinley Park,Construction Building Contractors,152130.0,12
Mckinley Park,Construction Materials NEC (Wholesale),503999.0,12
Mckinley Park,Copiers,504403.0,2
Mckinley Park,Curtains Shower & Bath Wholesale,502332.0,4
Mckinley Park,Dance Clubs,869921.0,1
Mckinley Park,Day Care,835101.0,3
Mckinley Park,Delivery Service,421205.0,2
Mckinley Park,Department Stores,531102.0,1
Mckinley Park,Distribution Services,731908.0,2
Mckinley Park,Doughnuts,546105.0,1
Mckinley Park,Dry Cleaners,721201.0,1
Mckinley Park,Dvd Sales & Service,573132.0,4
Mckinley Park,Electric Equipment & Supplies Retail,521135.0,4
Mckinley Park,Electronic Equipment & Supplies Retail,573117.0,2
Mckinley Park,Factory Outlets,599931.0,1
Mckinley Park,Federal Government General Offices,919901.0,2
Mckinley Park,Financial Planners,628205.0,2
Mckinley Park,Fire & Rescue,922404.0,1
Mckinley Park,Florists,599201.0,2
Mckinley Park,Food Markets,541101.0,5
Mckinley Park,Funeral Homes,726103.0,1
Mckinley Park,Furniture Stores,571216.0,2
Mckinley Park,Gas Stations,554101.0,5
Mckinley Park,Gift Shops,594712.0,2
Mckinley Park,Glass Replacement Shops,753698.0,2
Mckinley Park,Government Pension Health/Welfare Funds,637104.0,4
Mckinley Park,Grills Barbecue,572233.0,1
Mckinley Park,Grocery Stores,541105.0,11
Mckinley Park,Hardware Stores,525104.0,1
Mckinley Park,Hobby & Model Shops,594508.0,1
Mckinley Park,Home Centers,521138.0,2
Mckinley Park,Homes Personal Care Facility,805911.0,3
Mckinley Park,Hotels & Motels,701101.0,1
Mckinley Park,Investments,621111.0,2
Mckinley Park,Kitchen Accessories,571928.0,1
Mckinley Park,Laboratories Agricultural,873122.0,1
Mckinley Park,Language Schools,829912.0,1
Mckinley Park,Legal Services,811198.0,4
Mckinley Park,Libraries,823106.0,1
Mckinley Park,Lighting Stores,571926.0,1
Mckinley Park,Manicurists,723102.0,1
Mckinley Park,Manufacturers,399903.0,7
Mckinley Park,Miscellaneous Food Stores,549999.0,3
Mckinley Park,Moving Services,421401.0,2
Mckinley Park,News Service,738301.0,1
Mckinley Park,Nursing & Personal Care NEC,805999.0,2
Mckinley Park,Office Equipment (Wholesale),504498.0,2
Mckinley Park,Opticians,599504.0,1
Mckinley Park,Paint Stores,523107.0,2
Mckinley Park,Parking Garages,752102.0,1
Mckinley Park,Parks,799951.0,2
Mckinley Park,Pet Supplies,599929.0,2
Mckinley Park,Pharmacies,591205.0,4
Mckinley Park,Photography,722121.0,2
Mckinley Park,Preschools,835102.0,1
Mckinley Park,Real Estate Agents,653118.0,5
Mckinley Park,Recycling Centers (Wholesale),509312.0,1
Mckinley Park,Retail Shops,531104.0,1
Mckinley Park,Rubber & Plastic Footwear Retail,566112.0,1
Mckinley Park,Schools (K-12),821103.0,7
Mckinley Park,Security Control Equipment & Systems-Wholesale,506304.0,1
Mckinley Park,Shopping Centers & Malls,651201.0,1
Mckinley Park,Sports Recreational,799729.0,1
Mckinley Park,Sportswear,569913.0,1
Mckinley Park,Stock Exchanges,623102.0,3
Mckinley Park,Tax Return Preparation & Filing,729101.0,4
Mckinley Park,Taxis,412101.0,1
Mckinley Park,Telecommunications Services,481302.0,1
Mckinley Park,Telephone Companies,481304.0,1
Mckinley Park,Tire Service,753402.0,3
Mckinley Park,Train Stations,401190.0,1
Mckinley Park,Transportation Services,411914.0,9
Mckinley Park,Truck Repair & Service,753812.0,3
Mckinley Park,Wholesale Clubs,531110.0,2
Mckinley Park,Wines Retail,592103.0,1
Millenium Park,City Government Executive Offices,911104.0,1
Millenium Park,Construction Building Contractors,152130.0,1
Millenium Park,Electric Charging Station,554112.0,1
Millenium Park,Federal Government General Offices,919901.0,1
Millenium Park,Grills Barbecue,572233.0,1
Millenium Park,Health Clubs & Gyms,799101.0,1
Millenium Park,Parking Garages,752102.0,7
Millenium Park,Parks,799951.0,1
Millenium Park,Photography,722121.0,1
Millenium Park,Sportswear,569913.0,1
Millenium Park,Theatres Live,792207.0,1
Millenium Park,Tourist Attractions,999333.0,2
Montclare,(All) Auto Dealers,551102.0,3
Montclare,(All) Dentists,802101.0,5
Montclare,(All) Doctors,801101.0,12
Montclare,(All) Insurance,641112.0,10
Montclare,(All) Restaurants,581208.0,11
Montclare,Auto Body Shops,753201.0,3
Montclare,Auto Rental,751401.0,3
Montclare,Bakers Cake & Pie,546103.0,3
Montclare,Banks,602101.0,4
Montclare,Banquet Rooms,581223.0,4
Montclare,Barbers,724101.0,2
Montclare,Bars,581301.0,1
Montclare,Beauty Salons-Equipment &  Supplies (Wholesale),508702.0,8
Montclare,Billiard Parlors,799912.0,1
Montclare,Business Services NEC,738999.0,6
Montclare,Butchering (Wholesale),514701.0,1
Montclare,Cafes,581214.0,3
Montclare,Car Service,411904.0,8
Montclare,Car Washes,754201.0,2
Montclare,Cell Phones,599902.0,1
Montclare,Church Organizations,866104.0,5
Montclare,Cigar Cigarette & Tobacco Dealers-Wholesale,519402.0,2
Montclare,City Government Executive Offices,911104.0,1
Montclare,Clothing Retail,565101.0,3
Montclare,Computer Parts & Supplies,573402.0,1
Montclare,Condominiums,651301.0,1
Montclare,Construction Building Contractors,152130.0,9
Montclare,Construction Materials NEC (Wholesale),503999.0,7
Montclare,Convenience Stores,541103.0,1
Montclare,Copiers,504403.0,2
Montclare,Curtains Shower & Bath Wholesale,502332.0,5
Montclare,Day Care,835101.0,1
Montclare,Delivery Service,421205.0,1
