Neighborhood,group_sic_code_name_ext,group_sic_code,count
Downtown,State Government General Offices,919902.0,1
Downtown,Stock Exchanges,623102.0,1
Downtown,Subs & Sandwiches,581219.0,2
Downtown,Synagogues,866112.0,1
Downtown,Telecommunications Services,481302.0,3
Downtown,Telephone Companies,481304.0,2
Downtown,Theatres Live,792207.0,1
Downtown,Transportation Services,411914.0,2
Downtown,Travel Agents,472402.0,12
Downtown,Vocational Schools NEC,824999.0,1
Downtown,Wines Retail,592103.0,1
Dupont Circle,(All) Dentists,802101.0,5
Dupont Circle,(All) Doctors,801101.0,46
Dupont Circle,(All) Restaurants,581208.0,17
Dupont Circle,Advertising Marketing,731115.0,14
Dupont Circle,Apartments,651303.0,1
Dupont Circle,Art Galleries & Dealers,599969.0,1
Dupont Circle,Bakers Cake & Pie,546103.0,3
Dupont Circle,Banks,602101.0,7
Dupont Circle,Barbers,724101.0,2
Dupont Circle,Bars,581301.0,5
Dupont Circle,Beauty Salons-Equipment &  Supplies (Wholesale),508702.0,11
Dupont Circle,Bed & Breakfasts,701107.0,2
Dupont Circle,Book Stores,594201.0,6
Dupont Circle,Bus Lines,413101.0,1
Dupont Circle,Business Services NEC,738999.0,12
Dupont Circle,Cafes,581214.0,5
Dupont Circle,Cell Phones,599902.0,3
Dupont Circle,Children's Clothing,564103.0,1
Dupont Circle,Church Organizations,866104.0,8
Dupont Circle,Cigar Cigarette & Tobacco Dealers-Wholesale,519402.0,1
Dupont Circle,City Government Executive Offices,911104.0,1
Dupont Circle,Clothing Retail,565101.0,4
Dupont Circle,Clubs,864108.0,3
Dupont Circle,Cocktail Lounges,581303.0,2
Dupont Circle,Coffee Shops,581228.0,2
Dupont Circle,Colleges & Universities,822101.0,8
Dupont Circle,Community Organizations,864110.0,2
Dupont Circle,Computer Parts & Supplies,573402.0,3
Dupont Circle,Computer Services,737101.0,2
Dupont Circle,Computer Software,573401.0,1
Dupont Circle,Construction Building Contractors,152130.0,7
Dupont Circle,Copiers,504403.0,1
Dupont Circle,Curtains Shower & Bath Wholesale,502332.0,2
Dupont Circle,Dance Clubs,869921.0,1
Dupont Circle,Delicatessens,581209.0,1
Dupont Circle,Delivery Service,421205.0,2
Dupont Circle,Department Stores,531102.0,5
Dupont Circle,Distribution Services,731908.0,2
Dupont Circle,Doughnuts,546105.0,1
Dupont Circle,Dry Cleaners,721201.0,2
Dupont Circle,Dvd Sales & Service,573132.0,1
Dupont Circle,Electronic Equipment & Supplies Retail,573117.0,1
Dupont Circle,Federal Government General Offices,919901.0,4
Dupont Circle,Federal Government International Affairs,972101.0,17
Dupont Circle,Financial Planners,628205.0,7
Dupont Circle,Food Markets,541101.0,2
Dupont Circle,Furniture Stores,571216.0,1
Dupont Circle,Gift Shops,594712.0,2
Dupont Circle,Government Pension Health/Welfare Funds,637104.0,8
Dupont Circle,Grills Barbecue,572233.0,1
Dupont Circle,Grocery Stores,541105.0,2
Dupont Circle,Health Clubs & Gyms,799101.0,3
Dupont Circle,Hobby & Model Shops,594508.0,1
Dupont Circle,Homes Personal Care Facility,805911.0,13
Dupont Circle,Hospitals,806202.0,4
Dupont Circle,Hostels,702103.0,1
Dupont Circle,Hotels & Motels,701101.0,4
Dupont Circle,Ice Cream Parlors,581203.0,2
Dupont Circle,Investments,621111.0,3
Dupont Circle,Jewelers,594409.0,2
Dupont Circle,Juice Bars,581248.0,2
Dupont Circle,Legal Services,811198.0,60
Dupont Circle,Libraries,823106.0,3
Dupont Circle,Movie Theatres,783201.0,1
Dupont Circle,Museums,841201.0,11
Dupont Circle,Musical Instruments,573608.0,2
Dupont Circle,News Service,738301.0,5
Dupont Circle,Nursing & Personal Care NEC,805999.0,32
Dupont Circle,Office Equipment (Wholesale),504498.0,3
Dupont Circle,Opticians,599504.0,1
Dupont Circle,Parking Garages,752102.0,8
Dupont Circle,Pet Supplies,599929.0,1
Dupont Circle,Pharmacies,591205.0,3
Dupont Circle,Photo Laboratories Commercial,738409.0,1
Dupont Circle,Photography,722121.0,2
Dupont Circle,Post Offices,431101.0,1
Dupont Circle,Publishers,274105.0,4
Dupont Circle,Pubs,581305.0,1
Dupont Circle,Real Estate Agents,653118.0,26
Dupont Circle,Real Estate Developers,655202.0,2
Dupont Circle,Research Labs,873101.0,3
Dupont Circle,Retail Shops,531104.0,1
Dupont Circle,Rubber & Plastic Footwear Retail,566112.0,1
Dupont Circle,Schools (K-12),821103.0,5
Dupont Circle,Security Control Equipment & Systems-Wholesale,506304.0,1
Dupont Circle,Sportswear,569913.0,1
Dupont Circle,State Government General Offices,919902.0,1
Dupont Circle,Subs & Sandwiches,581219.0,1
Dupont Circle,Theatres Live,792207.0,1
Dupont Circle,Tourist Attractions,999333.0,1
Dupont Circle,Train Stations,401190.0,1
Dupont Circle,Transportation Services,411914.0,10
Dupont Circle,Travel Agents,472402.0,4
Dupont Circle,Video & DVD Rental,784102.0,1
Foggy Bottom,(All) Auto Dealers,551102.0,1
Foggy Bottom,(All) Dentists,802101.0,10
Foggy Bottom,(All) Doctors,801101.0,91
Foggy Bottom,(All) Insurance,641112.0,2
Foggy Bottom,(All) Places Of Worship,866107.0,1
Foggy Bottom,(All) Restaurants,581208.0,12
Foggy Bottom,Advertising Marketing,731115.0,2
Foggy Bottom,Ambulance Service,411902.0,1
Foggy Bottom,Apartments,651303.0,1
Foggy Bottom,Banks,602101.0,10
Foggy Bottom,Barbers,724101.0,1
Foggy Bottom,Bars,581301.0,1
Foggy Bottom,Beach,901006.0,1
Foggy Bottom,Beauty Salons-Equipment &  Supplies (Wholesale),508702.0,5
Foggy Bottom,Book Stores,594201.0,1
Foggy Bottom,Bus Lines,413101.0,1
Foggy Bottom,Business Services NEC,738999.0,12
Foggy Bottom,Cafes,581214.0,4
Foggy Bottom,Caterers,581212.0,1
Foggy Bottom,Cell Phones,599902.0,1
Foggy Bottom,Church Organizations,866104.0,3
Foggy Bottom,City Government Regulation/Adm Comms/Utilities,963104.0,1
Foggy Bottom,Clothing Retail,565101.0,2
Foggy Bottom,Clubs,864108.0,1
Foggy Bottom,Coffee Shops,581228.0,4
Foggy Bottom,Colleges & Universities,822101.0,13
Foggy Bottom,Computer Parts & Supplies,573402.0,1
Foggy Bottom,Computer Services,737101.0,1
Foggy Bottom,Construction Building Contractors,152130.0,1
Foggy Bottom,Construction Materials NEC (Wholesale),503999.0,1
Foggy Bottom,Convenience Stores,541103.0,1
Foggy Bottom,Copiers,504403.0,1
Foggy Bottom,Curtains Shower & Bath Wholesale,502332.0,1
Foggy Bottom,Day Care,835101.0,1
Foggy Bottom,Delicatessens,581209.0,2
Foggy Bottom,Delivery Service,421205.0,2
Foggy Bottom,Dry Cleaners,721201.0,3
Foggy Bottom,Electric Charging Station,554112.0,1
Foggy Bottom,Federal Government General Offices,919901.0,2
Foggy Bottom,Federal Government International Affairs,972101.0,2
Foggy Bottom,Financial Planners,628205.0,5
Foggy Bottom,Florists,599201.0,2
Foggy Bottom,Gift Shops,594712.0,1
Foggy Bottom,Government Pension Health/Welfare Funds,637104.0,2
Foggy Bottom,Grocers Health Foods,541108.0,1
Foggy Bottom,Grocery Stores,541105.0,3
Foggy Bottom,Home Centers,521138.0,1
Foggy Bottom,Homes Personal Care Facility,805911.0,16
Foggy Bottom,Hospitals,806202.0,8
Foggy Bottom,Hotels & Motels,701101.0,5
Foggy Bottom,Investments,621111.0,3
Foggy Bottom,Jewelers,594409.0,2
Foggy Bottom,Legal Services,811198.0,44
Foggy Bottom,Manicurists,723102.0,1
Foggy Bottom,Medical Supplies,504704.0,1
Foggy Bottom,Monuments,599972.0,8
Foggy Bottom,Motoring Organisations,861112.0,1
Foggy Bottom,Museums,841201.0,2
Foggy Bottom,News Service,738301.0,1
Foggy Bottom,Nursing & Personal Care NEC,805999.0,23
Foggy Bottom,Office Equipment (Wholesale),504498.0,1
Foggy Bottom,Opticians,599504.0,1
Foggy Bottom,Parking Garages,752102.0,13
Foggy Bottom,Parks,799951.0,3
Foggy Bottom,Photography,722121.0,3
Foggy Bottom,Preschools,835102.0,1
Foggy Bottom,Publishers,274105.0,3
Foggy Bottom,Real Estate Agents,653118.0,27
Foggy Bottom,Research Labs,873101.0,1
Foggy Bottom,Retail Shops,531104.0,2
Foggy Bottom,Rubber & Plastic Footwear Retail,566112.0,1
Foggy Bottom,Schools (K-12),821103.0,1
Foggy Bottom,Security Control Equipment & Systems-Wholesale,506304.0,1
Foggy Bottom,Shopping Centers & Malls,651201.0,1
Foggy Bottom,State Government General Offices,919902.0,1
Foggy Bottom,Taxis,412101.0,2
Foggy Bottom,Telecommunications Services,481302.0,1
Foggy Bottom,Telephone Companies,481304.0,3
Foggy Bottom,Tourist Information,472401.0,1
Foggy Bottom,Transportation Services,411914.0,2
Foggy Bottom,Travel Agents,472402.0,4
Foggy Bottom,Wines Retail,592103.0,3
Fort Totten-Upper Northeast,(All) Auto Dealers,551102.0,3
Fort Totten-Upper Northeast,(All) Dentists,802101.0,6
Fort Totten-Upper Northeast,(All) Doctors,801101.0,7
Fort Totten-Upper Northeast,(All) Insurance,641112.0,3
Fort Totten-Upper Northeast,(All) Places Of Worship,866107.0,5
Fort Totten-Upper Northeast,(All) Restaurants,581208.0,13
Fort Totten-Upper Northeast,Advertising Marketing,731115.0,6
Fort Totten-Upper Northeast,Amusement Places,799601.0,1
Fort Totten-Upper Northeast,Animal Shelters,75203.0,1
Fort Totten-Upper Northeast,Art Galleries & Dealers,599969.0,1
Fort Totten-Upper Northeast,Art Schools,829919.0,1
Fort Totten-Upper Northeast,Auto Body Shops,753201.0,3
Fort Totten-Upper Northeast,Automobile Accessories,553129.0,1
Fort Totten-Upper Northeast,Bakers Cake & Pie,546103.0,2
Fort Totten-Upper Northeast,Banks,602101.0,4
Fort Totten-Upper Northeast,Barbers,724101.0,5
Fort Totten-Upper Northeast,Bars,581301.0,1
Fort Totten-Upper Northeast,Beauty Salons-Equipment &  Supplies (Wholesale),508702.0,15
Fort Totten-Upper Northeast,Book Stores,594201.0,2
Fort Totten-Upper Northeast,Bus Lines,413101.0,1
Fort Totten-Upper Northeast,Buses Charter & Rental,414201.0,1
Fort Totten-Upper Northeast,Business Services NEC,738999.0,7
Fort Totten-Upper Northeast,Cafes,581214.0,4
Fort Totten-Upper Northeast,Car Service,411904.0,7
Fort Totten-Upper Northeast,Car Washes,754201.0,2
Fort Totten-Upper Northeast,Caterers,581212.0,2
Fort Totten-Upper Northeast,Cell Phones,599902.0,1
Fort Totten-Upper Northeast,Church Organizations,866104.0,29
Fort Totten-Upper Northeast,Cigar Cigarette & Tobacco Dealers-Wholesale,519402.0,1
Fort Totten-Upper Northeast,City Government Executive Offices,911104.0,2
Fort Totten-Upper Northeast,City Government Regulation/Adm Comms/Utilities,963104.0,1
Fort Totten-Upper Northeast,Clothing Retail,565101.0,3
Fort Totten-Upper Northeast,Clubs,864108.0,2
Fort Totten-Upper Northeast,Cocktail Lounges,581303.0,4
Fort Totten-Upper Northeast,Coffee Shops,581228.0,1
Fort Totten-Upper Northeast,Colleges & Universities,822101.0,4
Fort Totten-Upper Northeast,Community Organizations,864110.0,1
Fort Totten-Upper Northeast,Computer Services,737101.0,5
Fort Totten-Upper Northeast,Construction Building Contractors,152130.0,24
Fort Totten-Upper Northeast,Construction Materials NEC (Wholesale),503999.0,7
Fort Totten-Upper Northeast,Convenience Stores,541103.0,3
Fort Totten-Upper Northeast,Copiers,504403.0,3
Fort Totten-Upper Northeast,Curtains Shower & Bath Wholesale,502332.0,2
Fort Totten-Upper Northeast,Dance Clubs,869921.0,5
Fort Totten-Upper Northeast,Day Care,835101.0,18
Fort Totten-Upper Northeast,Delicatessens,581209.0,2
Fort Totten-Upper Northeast,Delivery Service,421205.0,4
Fort Totten-Upper Northeast,Department Stores,531102.0,1
Fort Totten-Upper Northeast,Distribution Services,731908.0,1
Fort Totten-Upper Northeast,Dry Cleaners,721201.0,3
Fort Totten-Upper Northeast,Dvd Sales & Service,573132.0,2
Fort Totten-Upper Northeast,Electric Equipment & Supplies Retail,521135.0,1
Fort Totten-Upper Northeast,Electronic Equipment & Supplies Retail,573117.0,3
Fort Totten-Upper Northeast,Financial Planners,628205.0,1
Fort Totten-Upper Northeast,Flooring,175203.0,2
Fort Totten-Upper Northeast,Florists,599201.0,1
Fort Totten-Upper Northeast,Food Markets,541101.0,3
Fort Totten-Upper Northeast,Funeral Homes,726103.0,6
Fort Totten-Upper Northeast,Garden Centers,526104.0,1
Fort Totten-Upper Northeast,Gas Stations,554101.0,3
Fort Totten-Upper Northeast,Gift Shops,594712.0,1
Fort Totten-Upper Northeast,Government Pension Health/Welfare Funds,637104.0,6
Fort Totten-Upper Northeast,Grocery Stores,541105.0,5
Fort Totten-Upper Northeast,Health Clubs & Gyms,799101.0,2
Fort Totten-Upper Northeast,Hobby & Model Shops,594508.0,1
Fort Totten-Upper Northeast,Home Centers,521138.0,1
Fort Totten-Upper Northeast,Homes Personal Care Facility,805911.0,24
Fort Totten-Upper Northeast,Hospitals,806202.0,3
Fort Totten-Upper Northeast,House Cleaning,734922.0,3
Fort Totten-Upper Northeast,Investments,621111.0,3
Fort Totten-Upper Northeast,Jewelers,594409.0,1
Fort Totten-Upper Northeast,Laundry & Garment Services NEC,721999.0,2
Fort Totten-Upper Northeast,Legal Services,811198.0,3
Fort Totten-Upper Northeast,Lighting Stores,571926.0,1
Fort Totten-Upper Northeast,Manicurists,723102.0,2
Fort Totten-Upper Northeast,Manufacturers,399903.0,2
Fort Totten-Upper Northeast,Medical Supplies,504704.0,1
Fort Totten-Upper Northeast,Moving Services,421401.0,5
Fort Totten-Upper Northeast,Museums,841201.0,2
Fort Totten-Upper Northeast,News Service,738301.0,1
Fort Totten-Upper Northeast,Nursing & Personal Care NEC,805999.0,13
Fort Totten-Upper Northeast,Office Equipment (Wholesale),504498.0,1
Fort Totten-Upper Northeast,Paint Stores,523107.0,1
Fort Totten-Upper Northeast,Parks,799951.0,1
Fort Totten-Upper Northeast,Pet Services,75210.0,1
Fort Totten-Upper Northeast,Pet Supplies,599929.0,1
Fort Totten-Upper Northeast,Pharmacies,591205.0,4
Fort Totten-Upper Northeast,Photography,722121.0,2
Fort Totten-Upper Northeast,Port Services,962105.0,1
Fort Totten-Upper Northeast,Post Offices,431101.0,1
Fort Totten-Upper Northeast,Real Estate Agents,653118.0,25
Fort Totten-Upper Northeast,Repair Shops & Related Services NEC,769999.0,1
Fort Totten-Upper Northeast,Retail Shops,531104.0,5
Fort Totten-Upper Northeast,Schools (K-12),821103.0,9
Fort Totten-Upper Northeast,Security Control Equipment & Systems-Wholesale,506304.0,1
Fort Totten-Upper Northeast,Sports Tutoring,829975.0,1
Fort Totten-Upper Northeast,Tax Return Preparation & Filing,729101.0,2
Fort Totten-Upper Northeast,Taxis,412101.0,1
Fort Totten-Upper Northeast,Toy Stores,594517.0,2
Fort Totten-Upper Northeast,Travel Agents,472402.0,2
Fort Totten-Upper Northeast,Variety Stores,533101.0,1
Fort Totten-Upper Northeast,Wholesale Clubs,531110.0,2
Fort Totten-Upper Northeast,Wines Retail,592103.0,8
Foxhall Village,(All) Dentists,802101.0,5
Foxhall Village,(All) Doctors,801101.0,4
Foxhall Village,(All) Places Of Worship,866107.0,1
Foxhall Village,Advertising Marketing,731115.0,1
Foxhall Village,Bakers Cake & Pie,546103.0,1
Foxhall Village,Beauty Salons-Equipment &  Supplies (Wholesale),508702.0,2
Foxhall Village,Business Services NEC,738999.0,3
Foxhall Village,Cafes,581214.0,1
Foxhall Village,City Government Executive Offices,911104.0,1
Foxhall Village,Computer Parts & Supplies,573402.0,1
Foxhall Village,Construction Building Contractors,152130.0,3
Foxhall Village,Construction Materials NEC (Wholesale),503999.0,1
Foxhall Village,Copiers,504403.0,1
Foxhall Village,Dance Clubs,869921.0,1
Foxhall Village,Day Care,835101.0,1
Foxhall Village,Dry Cleaners,721201.0,2
Foxhall Village,Federal Government International Affairs,972101.0,1
Foxhall Village,Food Specialties Retail,549910.0,1
Foxhall Village,Furniture Stores,571216.0,2
Foxhall Village,Health Clubs & Gyms,799101.0,3
Foxhall Village,Homes Personal Care Facility,805911.0,1
Foxhall Village,Legal Services,811198.0,5
Foxhall Village,Musical Instruments,573608.0,1
Foxhall Village,News Service,738301.0,4
Foxhall Village,Nursing & Personal Care NEC,805999.0,1
Foxhall Village,Real Estate Agents,653118.0,4
Foxhall Village,Sports Tutoring,829975.0,1
Friendship Heights,(All) Auto Dealers,551102.0,4
Friendship Heights,(All) Dentists,802101.0,26
Friendship Heights,(All) Doctors,801101.0,20
Friendship Heights,(All) Insurance,641112.0,11
Friendship Heights,(All) Restaurants,581208.0,8
Friendship Heights,Advertising Marketing,731115.0,8
Friendship Heights,Art Schools,829919.0,1
Friendship Heights,Banks,602101.0,11
Friendship Heights,Bars,581301.0,1
Friendship Heights,Beauty Salons-Equipment &  Supplies (Wholesale),508702.0,7
Friendship Heights,Book Stores,594201.0,2
Friendship Heights,Bus Lines,413101.0,1
Friendship Heights,Business Services NEC,738999.0,16
Friendship Heights,Cafes,581214.0,5
Friendship Heights,Car Service,411904.0,1
Friendship Heights,Car Washes,754201.0,2
Friendship Heights,Cell Phones,599902.0,1
Friendship Heights,Church Organizations,866104.0,5
Friendship Heights,Cigar Cigarette & Tobacco Dealers-Wholesale,519402.0,1
Friendship Heights,City Government Regulation/Adm Comms/Utilities,963104.0,3
Friendship Heights,Clothing Retail,565101.0,11
Friendship Heights,Clubs,864108.0,2
Friendship Heights,Cocktail Lounges,581303.0,1
Friendship Heights,Coffee Shops,581228.0,1
Friendship Heights,Colleges & Universities,822101.0,3
Friendship Heights,Community Organizations,864110.0,1
Friendship Heights,Computer Parts & Supplies,573402.0,2
Friendship Heights,Computer Services,737101.0,2
Friendship Heights,Construction Building Contractors,152130.0,8
Friendship Heights,Curtains Shower & Bath Wholesale,502332.0,2
Friendship Heights,Dance Clubs,869921.0,2
Friendship Heights,Delicatessens,581209.0,1
Friendship Heights,Delivery Service,421205.0,1
Friendship Heights,Department Stores,531102.0,9
Friendship Heights,Dry Cleaners,721201.0,1
Friendship Heights,Dvd Sales & Service,573132.0,1
Friendship Heights,Electric Equipment & Supplies Retail,521135.0,1
Friendship Heights,Electronic Equipment & Supplies Retail,573117.0,1
Friendship Heights,Factory Outlets,599931.0,1
Friendship Heights,Federal Government General Offices,919901.0,4
Friendship Heights,Federal Government International Affairs,972101.0,2
Friendship Heights,Financial Planners,628205.0,4
Friendship Heights,Flooring,175203.0,2
Friendship Heights,Florists,599201.0,1
Friendship Heights,Food Markets,541101.0,2
Friendship Heights,Funeral Homes,726103.0,1
Friendship Heights,Furniture Stores,571216.0,8
Friendship Heights,Gas Stations,554101.0,1
Friendship Heights,Gift Shops,594712.0,1
Friendship Heights,Government Pension Health/Welfare Funds,637104.0,1
Friendship Heights,Health Clubs & Gyms,799101.0,9
Friendship Heights,Home Centers,521138.0,1
Friendship Heights,Homes Personal Care Facility,805911.0,9
Friendship Heights,Hospitals,806202.0,5
Friendship Heights,Hotels & Motels,701101.0,2
Friendship Heights,House Cleaning,734922.0,3
Friendship Heights,Investments,621111.0,8
Friendship Heights,Jewelers,594409.0,3
Friendship Heights,Language Schools,829912.0,1
Friendship Heights,Legal Services,811198.0,63
Friendship Heights,Manicurists,723102.0,1
Friendship Heights,Manufacturers,399903.0,1
Friendship Heights,Medical Supplies,504704.0,2
Friendship Heights,Miscellaneous Food Stores,549999.0,1
Friendship Heights,Movie Theatres,783201.0,1
Friendship Heights,Moving Services,421401.0,1
Friendship Heights,News Service,738301.0,6
Friendship Heights,Nursing & Personal Care NEC,805999.0,21
Friendship Heights,Office Equipment (Wholesale),504498.0,3
Friendship Heights,Opticians,599504.0,1
Friendship Heights,Parking Garages,752102.0,9
Friendship Heights,Pet Services,75210.0,1
Friendship Heights,Pet Supplies,599929.0,1
Friendship Heights,Pharmacies,591205.0,3
Friendship Heights,Photography,722121.0,2
Friendship Heights,Preschools,835102.0,1
Friendship Heights,Publishers,274105.0,1
Friendship Heights,Pubs,581305.0,1
Friendship Heights,Real Estate Agents,653118.0,30
Friendship Heights,Recycling Centers (Wholesale),509312.0,1
Friendship Heights,Research Labs,873101.0,3
Friendship Heights,Retail Shops,531104.0,5
Friendship Heights,Rubber & Plastic Footwear Retail,566112.0,5
Friendship Heights,Schools (K-12),821103.0,2
Friendship Heights,Shopping Centers & Malls,651201.0,1
Friendship Heights,Sports Recreational,799729.0,1
Friendship Heights,Sports Tutoring,829975.0,1
Friendship Heights,Sportswear,569913.0,3
Friendship Heights,Tax Return Preparation & Filing,729101.0,1
Friendship Heights,Theatres Live,792207.0,1
Friendship Heights,Travel Agents,472402.0,1
Friendship Heights,Veterinarians Dvm Vmd Public Health,74220.0,1
Friendship Heights,Vocational Schools NEC,824999.0,1
Friendship Heights,Wines Retail,592103.0,1
Georgetown,(All) Doctors,801101.0,138
Georgetown,(All) Insurance,641112.0,1
Georgetown,(All) Places Of Worship,866107.0,2
Georgetown,(All) Restaurants,581208.0,19
Georgetown,Advertising Marketing,731115.0,8
Georgetown,Art Galleries & Dealers,599969.0,20
Georgetown,Art Schools,829919.0,2
Georgetown,Bakers Cake & Pie,546103.0,4
Georgetown,Banks,602101.0,8
Georgetown,Barbers,724101.0,5
Georgetown,Bars,581301.0,2
Georgetown,Beach,901006.0,1
Georgetown,Beauty Salons-Equipment &  Supplies (Wholesale),508702.0,22
Georgetown,Boat Dealers,555104.0,1
Georgetown,Book Stores,594201.0,2
Georgetown,Buses Charter & Rental,414201.0,1
Georgetown,Business Services NEC,738999.0,13
Georgetown,Cafes,581214.0,9
Georgetown,Car Service,411904.0,2
Georgetown,Car Washes,754201.0,1
Georgetown,Caterers,581212.0,3
Georgetown,Children's Clothing,564103.0,1
Georgetown,Church Organizations,866104.0,6
Georgetown,Cigar Cigarette & Tobacco Dealers-Wholesale,519402.0,1
Georgetown,Clothing Retail,565101.0,33
Georgetown,Clubs,864108.0,1
Georgetown,Cocktail Lounges,581303.0,1
Georgetown,Coffee Shops,581228.0,4
Georgetown,Colleges & Universities,822101.0,8
Georgetown,Computer Parts & Supplies,573402.0,3
Georgetown,Computer Services,737101.0,1
Georgetown,Computer Software,573401.0,1
Georgetown,Condominiums,651301.0,2
Georgetown,Construction Building Contractors,152130.0,12
Georgetown,Construction Materials NEC (Wholesale),503999.0,3
Georgetown,Convenience Stores,541103.0,1
Georgetown,Cultural Centres,841206.0,1
Georgetown,Curtains Shower & Bath Wholesale,502332.0,3
Georgetown,Dance Clubs,869921.0,1
Georgetown,Day Care,835101.0,3
Georgetown,Delicatessens,581209.0,4
Georgetown,Delivery Service,421205.0,3
Georgetown,Distribution Services,731908.0,1
Georgetown,Dry Cleaners,721201.0,3
Georgetown,Electric Charging Station,554112.0,1
Georgetown,Electric Equipment & Supplies Retail,521135.0,1
Georgetown,Electronic Equipment & Supplies Retail,573117.0,1
Georgetown,Federal Government International Affairs,972101.0,1
Georgetown,Financial Planners,628205.0,8
Georgetown,Flooring,175203.0,1
Georgetown,Florists,599201.0,2
Georgetown,Furniture Stores,571216.0,9
Georgetown,Gas Stations,554101.0,2
Georgetown,Gift Shops,594712.0,3
Georgetown,Government Pension Health/Welfare Funds,637104.0,2
Georgetown,Grocery Stores,541105.0,3
Georgetown,Health Clubs & Gyms,799101.0,5
Georgetown,Homes Personal Care Facility,805911.0,5
Georgetown,Hospitals,806202.0,4
Georgetown,Hotels & Motels,701101.0,2
Georgetown,Ice Cream Parlors,581203.0,1
Georgetown,Investments,621111.0,5
Georgetown,Jewelers,594409.0,8
Georgetown,Kitchen Accessories,571928.0,1
Georgetown,Laboratories Agricultural,873122.0,1
Georgetown,Legal Services,811198.0,18
Georgetown,Libraries,823106.0,2
Georgetown,Manicurists,723102.0,7
Georgetown,Medical Supplies,504704.0,2
Georgetown,Miscellaneous Food Stores,549999.0,3
Georgetown,Museums,841201.0,12
Georgetown,News Service,738301.0,2
Georgetown,Nursing & Personal Care NEC,805999.0,11
Georgetown,Office Equipment (Wholesale),504498.0,2
Georgetown,Opticians,599504.0,2
Georgetown,Paint Stores,523107.0,1
Georgetown,Parking Garages,752102.0,8
Georgetown,Parks,799951.0,8
Georgetown,Pet Supplies,599929.0,2
Georgetown,Pharmaceutical Products Wholesale,512203.0,1
Georgetown,Pharmacies,591205.0,1
Georgetown,Photography,722121.0,2
Georgetown,Preschools,835102.0,1
Georgetown,Publishers,274105.0,2
Georgetown,Real Estate Agents,653118.0,26
Georgetown,Real Estate Developers,655202.0,3
Georgetown,Recycling Centers (Wholesale),509312.0,3
Georgetown,Research Labs,873101.0,1
Georgetown,Retail Shops,531104.0,14
Georgetown,Retirement Communities & Homes,805904.0,1
Georgetown,Rubber & Plastic Footwear Retail,566112.0,12
Georgetown,Schools (K-12),821103.0,4
Georgetown,Seafood Markets,542101.0,1
Georgetown,Shopping Centers & Malls,651201.0,1
Georgetown,Sports Tutoring,829975.0,1
Georgetown,Sportswear,569913.0,4
Georgetown,Subs & Sandwiches,581219.0,1
Georgetown,Telecommunications Services,481302.0,1
Georgetown,Telephone Companies,481304.0,1
Georgetown,Theatres Live,792207.0,2
Georgetown,Toy Stores,594517.0,1
Georgetown,Variety Stores,533101.0,1
Georgetown,Wines Retail,592103.0,3
Glover Park,(All) Dentists,802101.0,3
Glover Park,(All) Doctors,801101.0,10
Glover Park,(All) Insurance,641112.0,4
Glover Park,(All) Places Of Worship,866107.0,1
Glover Park,(All) Restaurants,581208.0,11
Glover Park,Advertising Marketing,731115.0,14
Glover Park,Appliances Household Major Repairing,762902.0,1
Glover Park,Bakers Cake & Pie,546103.0,1
Glover Park,Banks,602101.0,2
Glover Park,Bars,581301.0,3
Glover Park,Beauty Salons-Equipment &  Supplies (Wholesale),508702.0,4
Glover Park,Book Stores,594201.0,2
Glover Park,Business Services NEC,738999.0,7
Glover Park,Cafes,581214.0,3
Glover Park,Church Organizations,866104.0,4
Glover Park,Cigar Cigarette & Tobacco Dealers-Wholesale,519402.0,1
Glover Park,City Government Executive Offices,911104.0,2
Glover Park,City Government Regulation/Adm Comms/Utilities,963104.0,1
Glover Park,Clubs,864108.0,1
Glover Park,Cocktail Lounges,581303.0,2
Glover Park,Coffee Shops,581228.0,1
Glover Park,Colleges & Universities,822101.0,5
Glover Park,Computer Parts & Supplies,573402.0,3
Glover Park,Construction Building Contractors,152130.0,8
Glover Park,Construction Materials NEC (Wholesale),503999.0,3
Glover Park,Copiers,504403.0,1
Glover Park,Curtains Shower & Bath Wholesale,502332.0,3
Glover Park,Delicatessens,581209.0,1
Glover Park,Delivery Service,421205.0,2
Glover Park,Distribution Services,731908.0,1
Glover Park,Dry Cleaners,721201.0,3
Glover Park,Electric Charging Station,554112.0,1
Glover Park,Federal Government General Offices,919901.0,2
Glover Park,Federal Government International Affairs,972101.0,9
Glover Park,Financial Planners,628205.0,1
Glover Park,Flooring,175203.0,1
Glover Park,Florists,599201.0,1
Glover Park,Food Markets,541101.0,2
Glover Park,Funeral Homes,726103.0,1
Glover Park,Furniture Stores,571216.0,1
Glover Park,Gas Stations,554101.0,1
Glover Park,Gift Shops,594712.0,1
Glover Park,Glass Replacement Shops,753698.0,1
Glover Park,Government Pension Health/Welfare Funds,637104.0,2
Glover Park,Grills Barbecue,572233.0,1
Glover Park,Grocery Stores,541105.0,1
Glover Park,Hardware Stores,525104.0,1
Glover Park,Health Clubs & Gyms,799101.0,7
Glover Park,Homes Personal Care Facility,805911.0,6
Glover Park,Hospitals,806202.0,1
Glover Park,Hotels & Motels,701101.0,3
Glover Park,House Cleaning,734922.0,1
Glover Park,Ice Cream Parlors,581203.0,1
Glover Park,Investments,621111.0,3
Glover Park,Language Schools,829912.0,1
